,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
12889,GBR,Female,Finance,Senior,2-10 employees,18 to 24,connected to any,1600
12890,GBR,Female,Finance,Senior,Myself Only,Any Age Range,connected to big companies,470
12891,GBR,Female,Finance,Senior,Myself Only,Any Age Range,connected to any,5200
12892,GBR,Female,Finance,Senior,Myself Only,55+,connected to big companies,0
12893,GBR,Female,Finance,Senior,Myself Only,55+,connected to any,340
12894,GBR,Female,Finance,Senior,Myself Only,35 to 54,connected to big companies,0
12895,GBR,Female,Finance,Senior,Myself Only,35 to 54,connected to any,2200
12896,GBR,Female,Finance,Senior,Myself Only,25 to 34,connected to big companies,0
12897,GBR,Female,Finance,Senior,Myself Only,25 to 34,connected to any,2500
12898,GBR,Female,Finance,Senior,Myself Only,18 to 24,connected to big companies,0
12899,GBR,Female,Finance,Senior,Myself Only,18 to 24,connected to any,0
12900,GBR,Female,Finance,Entry,Any Company Size,Any Age Range,connected to big companies,14000
12901,GBR,Female,Finance,Entry,Any Company Size,Any Age Range,connected to any,150000
12902,GBR,Female,Finance,Entry,Any Company Size,55+,connected to big companies,420
12903,GBR,Female,Finance,Entry,Any Company Size,55+,connected to any,5600
12904,GBR,Female,Finance,Entry,Any Company Size,35 to 54,connected to big companies,5400
12905,GBR,Female,Finance,Entry,Any Company Size,35 to 54,connected to any,44000
12906,GBR,Female,Finance,Entry,Any Company Size,25 to 34,connected to big companies,7300
12907,GBR,Female,Finance,Entry,Any Company Size,25 to 34,connected to any,86000
12908,GBR,Female,Finance,Entry,Any Company Size,18 to 24,connected to big companies,1100
12909,GBR,Female,Finance,Entry,Any Company Size,18 to 24,connected to any,18000
12910,GBR,Female,Finance,Entry,"10,001+ employees",Any Age Range,connected to big companies,5400
12911,GBR,Female,Finance,Entry,"10,001+ employees",Any Age Range,connected to any,44000
12912,GBR,Female,Finance,Entry,"10,001+ employees",55+,connected to big companies,0
12913,GBR,Female,Finance,Entry,"10,001+ employees",55+,connected to any,1500
12914,GBR,Female,Finance,Entry,"10,001+ employees",35 to 54,connected to big companies,2200
12915,GBR,Female,Finance,Entry,"10,001+ employees",35 to 54,connected to any,14000
12916,GBR,Female,Finance,Entry,"10,001+ employees",25 to 34,connected to big companies,2700
12917,GBR,Female,Finance,Entry,"10,001+ employees",25 to 34,connected to any,24000
12918,GBR,Female,Finance,Entry,"10,001+ employees",18 to 24,connected to big companies,390
12919,GBR,Female,Finance,Entry,"10,001+ employees",18 to 24,connected to any,5200
12920,GBR,Female,Finance,Entry,"5001-10,000 employees",Any Age Range,connected to big companies,840
12921,GBR,Female,Finance,Entry,"5001-10,000 employees",Any Age Range,connected to any,7800
12922,GBR,Female,Finance,Entry,"5001-10,000 employees",55+,connected to big companies,0
12923,GBR,Female,Finance,Entry,"5001-10,000 employees",55+,connected to any,310
12924,GBR,Female,Finance,Entry,"5001-10,000 employees",35 to 54,connected to big companies,370
12925,GBR,Female,Finance,Entry,"5001-10,000 employees",35 to 54,connected to any,2800
12926,GBR,Female,Finance,Entry,"5001-10,000 employees",25 to 34,connected to big companies,380
12927,GBR,Female,Finance,Entry,"5001-10,000 employees",25 to 34,connected to any,4000
12928,GBR,Female,Finance,Entry,"5001-10,000 employees",18 to 24,connected to big companies,0
12929,GBR,Female,Finance,Entry,"5001-10,000 employees",18 to 24,connected to any,750
12930,GBR,Female,Finance,Entry,1001-5000 employees,Any Age Range,connected to big companies,2900
12931,GBR,Female,Finance,Entry,1001-5000 employees,Any Age Range,connected to any,23000
12932,GBR,Female,Finance,Entry,1001-5000 employees,55+,connected to big companies,0
12933,GBR,Female,Finance,Entry,1001-5000 employees,55+,connected to any,820
12934,GBR,Female,Finance,Entry,1001-5000 employees,35 to 54,connected to big companies,1000
12935,GBR,Female,Finance,Entry,1001-5000 employees,35 to 54,connected to any,7400
12936,GBR,Female,Finance,Entry,1001-5000 employees,25 to 34,connected to big companies,1500
12937,GBR,Female,Finance,Entry,1001-5000 employees,25 to 34,connected to any,12000
12938,GBR,Female,Finance,Entry,1001-5000 employees,18 to 24,connected to big companies,0
12939,GBR,Female,Finance,Entry,1001-5000 employees,18 to 24,connected to any,2400
12940,GBR,Female,Finance,Entry,501-1000 employees,Any Age Range,connected to big companies,830
12941,GBR,Female,Finance,Entry,501-1000 employees,Any Age Range,connected to any,6900
12942,GBR,Female,Finance,Entry,501-1000 employees,55+,connected to big companies,0
12943,GBR,Female,Finance,Entry,501-1000 employees,55+,connected to any,0
12944,GBR,Female,Finance,Entry,501-1000 employees,35 to 54,connected to big companies,0
12945,GBR,Female,Finance,Entry,501-1000 employees,35 to 54,connected to any,2100
12946,GBR,Female,Finance,Entry,501-1000 employees,25 to 34,connected to big companies,460
12947,GBR,Female,Finance,Entry,501-1000 employees,25 to 34,connected to any,3700
12948,GBR,Female,Finance,Entry,501-1000 employees,18 to 24,connected to big companies,0
12949,GBR,Female,Finance,Entry,501-1000 employees,18 to 24,connected to any,790
12950,GBR,Female,Finance,Entry,201-500 employees,Any Age Range,connected to big companies,1000
12951,GBR,Female,Finance,Entry,201-500 employees,Any Age Range,connected to any,9300
12952,GBR,Female,Finance,Entry,201-500 employees,55+,connected to big companies,0
12953,GBR,Female,Finance,Entry,201-500 employees,55+,connected to any,320
12954,GBR,Female,Finance,Entry,201-500 employees,35 to 54,connected to big companies,370
12955,GBR,Female,Finance,Entry,201-500 employees,35 to 54,connected to any,2700
12956,GBR,Female,Finance,Entry,201-500 employees,25 to 34,connected to big companies,540
12957,GBR,Female,Finance,Entry,201-500 employees,25 to 34,connected to any,5300
12958,GBR,Female,Finance,Entry,201-500 employees,18 to 24,connected to big companies,0
12959,GBR,Female,Finance,Entry,201-500 employees,18 to 24,connected to any,1000
12960,GBR,Female,Finance,Entry,51-200 employees,Any Age Range,connected to big companies,1500
12961,GBR,Female,Finance,Entry,51-200 employees,Any Age Range,connected to any,13000
12962,GBR,Female,Finance,Entry,51-200 employees,55+,connected to big companies,0
12963,GBR,Female,Finance,Entry,51-200 employees,55+,connected to any,400
12964,GBR,Female,Finance,Entry,51-200 employees,35 to 54,connected to big companies,470
12965,GBR,Female,Finance,Entry,51-200 employees,35 to 54,connected to any,3800
12966,GBR,Female,Finance,Entry,51-200 employees,25 to 34,connected to big companies,840
12967,GBR,Female,Finance,Entry,51-200 employees,25 to 34,connected to any,7000
12968,GBR,Female,Finance,Entry,51-200 employees,18 to 24,connected to big companies,0
12969,GBR,Female,Finance,Entry,51-200 employees,18 to 24,connected to any,1500
12970,GBR,Female,Finance,Entry,11-50 employees,Any Age Range,connected to big companies,1100
12971,GBR,Female,Finance,Entry,11-50 employees,Any Age Range,connected to any,12000
12972,GBR,Female,Finance,Entry,11-50 employees,55+,connected to big companies,0
12973,GBR,Female,Finance,Entry,11-50 employees,55+,connected to any,460
12974,GBR,Female,Finance,Entry,11-50 employees,35 to 54,connected to big companies,320
12975,GBR,Female,Finance,Entry,11-50 employees,35 to 54,connected to any,3300
12976,GBR,Female,Finance,Entry,11-50 employees,25 to 34,connected to big companies,630
12977,GBR,Female,Finance,Entry,11-50 employees,25 to 34,connected to any,6600
12978,GBR,Female,Finance,Entry,11-50 employees,18 to 24,connected to big companies,0
12979,GBR,Female,Finance,Entry,11-50 employees,18 to 24,connected to any,1500
12980,GBR,Female,Finance,Entry,2-10 employees,Any Age Range,connected to big companies,450
12981,GBR,Female,Finance,Entry,2-10 employees,Any Age Range,connected to any,13000
12982,GBR,Female,Finance,Entry,2-10 employees,55+,connected to big companies,0
12983,GBR,Female,Finance,Entry,2-10 employees,55+,connected to any,430
12984,GBR,Female,Finance,Entry,2-10 employees,35 to 54,connected to big companies,0
12985,GBR,Female,Finance,Entry,2-10 employees,35 to 54,connected to any,2400
12986,GBR,Female,Finance,Entry,2-10 employees,25 to 34,connected to big companies,0
12987,GBR,Female,Finance,Entry,2-10 employees,25 to 34,connected to any,7700
12988,GBR,Female,Finance,Entry,2-10 employees,18 to 24,connected to big companies,0
12989,GBR,Female,Finance,Entry,2-10 employees,18 to 24,connected to any,2500
12990,GBR,Female,Finance,Entry,Myself Only,Any Age Range,connected to big companies,0
12991,GBR,Female,Finance,Entry,Myself Only,Any Age Range,connected to any,3100
12992,GBR,Female,Finance,Entry,Myself Only,55+,connected to big companies,0
12993,GBR,Female,Finance,Entry,Myself Only,55+,connected to any,0
12994,GBR,Female,Finance,Entry,Myself Only,35 to 54,connected to big companies,0
12995,GBR,Female,Finance,Entry,Myself Only,35 to 54,connected to any,890
12996,GBR,Female,Finance,Entry,Myself Only,25 to 34,connected to big companies,0
12997,GBR,Female,Finance,Entry,Myself Only,25 to 34,connected to any,1800
12998,GBR,Female,Finance,Entry,Myself Only,18 to 24,connected to big companies,0
12999,GBR,Female,Finance,Entry,Myself Only,18 to 24,connected to any,0
13000,GBR,Female,Finance,Training,Any Company Size,Any Age Range,connected to big companies,720
13001,GBR,Female,Finance,Training,Any Company Size,Any Age Range,connected to any,4100
13002,GBR,Female,Finance,Training,Any Company Size,55+,connected to big companies,0
13003,GBR,Female,Finance,Training,Any Company Size,55+,connected to any,0
13004,GBR,Female,Finance,Training,Any Company Size,35 to 54,connected to big companies,0
13005,GBR,Female,Finance,Training,Any Company Size,35 to 54,connected to any,490
13006,GBR,Female,Finance,Training,Any Company Size,25 to 34,connected to big companies,440
13007,GBR,Female,Finance,Training,Any Company Size,25 to 34,connected to any,2500
13008,GBR,Female,Finance,Training,Any Company Size,18 to 24,connected to big companies,0
13009,GBR,Female,Finance,Training,Any Company Size,18 to 24,connected to any,1100
13010,GBR,Female,Finance,Training,"10,001+ employees",Any Age Range,connected to big companies,0
13011,GBR,Female,Finance,Training,"10,001+ employees",Any Age Range,connected to any,1000
13012,GBR,Female,Finance,Training,"10,001+ employees",55+,connected to big companies,0
13013,GBR,Female,Finance,Training,"10,001+ employees",55+,connected to any,0
13014,GBR,Female,Finance,Training,"10,001+ employees",35 to 54,connected to big companies,0
13015,GBR,Female,Finance,Training,"10,001+ employees",35 to 54,connected to any,0
13016,GBR,Female,Finance,Training,"10,001+ employees",25 to 34,connected to big companies,0
13017,GBR,Female,Finance,Training,"10,001+ employees",25 to 34,connected to any,600
13018,GBR,Female,Finance,Training,"10,001+ employees",18 to 24,connected to big companies,0
13019,GBR,Female,Finance,Training,"10,001+ employees",18 to 24,connected to any,320
13020,GBR,Female,Finance,Training,"5001-10,000 employees",Any Age Range,connected to big companies,0
13021,GBR,Female,Finance,Training,"5001-10,000 employees",Any Age Range,connected to any,0
13022,GBR,Female,Finance,Training,"5001-10,000 employees",55+,connected to big companies,0
13023,GBR,Female,Finance,Training,"5001-10,000 employees",55+,connected to any,0
13024,GBR,Female,Finance,Training,"5001-10,000 employees",35 to 54,connected to big companies,0
13025,GBR,Female,Finance,Training,"5001-10,000 employees",35 to 54,connected to any,0
13026,GBR,Female,Finance,Training,"5001-10,000 employees",25 to 34,connected to big companies,0
13027,GBR,Female,Finance,Training,"5001-10,000 employees",25 to 34,connected to any,0
13028,GBR,Female,Finance,Training,"5001-10,000 employees",18 to 24,connected to big companies,0
13029,GBR,Female,Finance,Training,"5001-10,000 employees",18 to 24,connected to any,0
13030,GBR,Female,Finance,Training,1001-5000 employees,Any Age Range,connected to big companies,0
13031,GBR,Female,Finance,Training,1001-5000 employees,Any Age Range,connected to any,710
13032,GBR,Female,Finance,Training,1001-5000 employees,55+,connected to big companies,0
13033,GBR,Female,Finance,Training,1001-5000 employees,55+,connected to any,0
13034,GBR,Female,Finance,Training,1001-5000 employees,35 to 54,connected to big companies,0
13035,GBR,Female,Finance,Training,1001-5000 employees,35 to 54,connected to any,0
13036,GBR,Female,Finance,Training,1001-5000 employees,25 to 34,connected to big companies,0
13037,GBR,Female,Finance,Training,1001-5000 employees,25 to 34,connected to any,470
13038,GBR,Female,Finance,Training,1001-5000 employees,18 to 24,connected to big companies,0
13039,GBR,Female,Finance,Training,1001-5000 employees,18 to 24,connected to any,0
13040,GBR,Female,Finance,Training,501-1000 employees,Any Age Range,connected to big companies,0
13041,GBR,Female,Finance,Training,501-1000 employees,Any Age Range,connected to any,0
13042,GBR,Female,Finance,Training,501-1000 employees,55+,connected to big companies,0
13043,GBR,Female,Finance,Training,501-1000 employees,55+,connected to any,0
13044,GBR,Female,Finance,Training,501-1000 employees,35 to 54,connected to big companies,0
13045,GBR,Female,Finance,Training,501-1000 employees,35 to 54,connected to any,0
13046,GBR,Female,Finance,Training,501-1000 employees,25 to 34,connected to big companies,0
13047,GBR,Female,Finance,Training,501-1000 employees,25 to 34,connected to any,0
13048,GBR,Female,Finance,Training,501-1000 employees,18 to 24,connected to big companies,0
13049,GBR,Female,Finance,Training,501-1000 employees,18 to 24,connected to any,0
13050,GBR,Female,Finance,Training,201-500 employees,Any Age Range,connected to big companies,0
13051,GBR,Female,Finance,Training,201-500 employees,Any Age Range,connected to any,0
13052,GBR,Female,Finance,Training,201-500 employees,55+,connected to big companies,0
13053,GBR,Female,Finance,Training,201-500 employees,55+,connected to any,0
13054,GBR,Female,Finance,Training,201-500 employees,35 to 54,connected to big companies,0
13055,GBR,Female,Finance,Training,201-500 employees,35 to 54,connected to any,0
13056,GBR,Female,Finance,Training,201-500 employees,25 to 34,connected to big companies,0
13057,GBR,Female,Finance,Training,201-500 employees,25 to 34,connected to any,0
13058,GBR,Female,Finance,Training,201-500 employees,18 to 24,connected to big companies,0
13059,GBR,Female,Finance,Training,201-500 employees,18 to 24,connected to any,0
13060,GBR,Female,Finance,Training,51-200 employees,Any Age Range,connected to big companies,0
13061,GBR,Female,Finance,Training,51-200 employees,Any Age Range,connected to any,360
13062,GBR,Female,Finance,Training,51-200 employees,55+,connected to big companies,0
13063,GBR,Female,Finance,Training,51-200 employees,55+,connected to any,0
13064,GBR,Female,Finance,Training,51-200 employees,35 to 54,connected to big companies,0
13065,GBR,Female,Finance,Training,51-200 employees,35 to 54,connected to any,0
