Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
GBR,Male,Finance,Senior,201-500 employees,35 to 54,connected to any,9100
GBR,Male,Finance,Senior,201-500 employees,25 to 34,connected to big companies,1700
GBR,Male,Finance,Senior,201-500 employees,25 to 34,connected to any,8500
GBR,Male,Finance,Senior,201-500 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Senior,201-500 employees,18 to 24,connected to any,1100
GBR,Male,Finance,Senior,51-200 employees,Any Age Range,connected to big companies,6500
GBR,Male,Finance,Senior,51-200 employees,Any Age Range,connected to any,28000
GBR,Male,Finance,Senior,51-200 employees,55+,connected to big companies,370
GBR,Male,Finance,Senior,51-200 employees,55+,connected to any,2100
GBR,Male,Finance,Senior,51-200 employees,35 to 54,connected to big companies,3200
GBR,Male,Finance,Senior,51-200 employees,35 to 54,connected to any,12000
GBR,Male,Finance,Senior,51-200 employees,25 to 34,connected to big companies,2600
GBR,Male,Finance,Senior,51-200 employees,25 to 34,connected to any,12000
GBR,Male,Finance,Senior,51-200 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Senior,51-200 employees,18 to 24,connected to any,1700
GBR,Male,Finance,Senior,11-50 employees,Any Age Range,connected to big companies,5400
GBR,Male,Finance,Senior,11-50 employees,Any Age Range,connected to any,27000
GBR,Male,Finance,Senior,11-50 employees,55+,connected to big companies,340
GBR,Male,Finance,Senior,11-50 employees,55+,connected to any,2500
GBR,Male,Finance,Senior,11-50 employees,35 to 54,connected to big companies,2300
GBR,Male,Finance,Senior,11-50 employees,35 to 54,connected to any,11000
GBR,Male,Finance,Senior,11-50 employees,25 to 34,connected to big companies,2300
GBR,Male,Finance,Senior,11-50 employees,25 to 34,connected to any,12000
GBR,Male,Finance,Senior,11-50 employees,18 to 24,connected to big companies,390
GBR,Male,Finance,Senior,11-50 employees,18 to 24,connected to any,2000
GBR,Male,Finance,Senior,2-10 employees,Any Age Range,connected to big companies,2400
GBR,Male,Finance,Senior,2-10 employees,Any Age Range,connected to any,19000
GBR,Male,Finance,Senior,2-10 employees,55+,connected to big companies,0
GBR,Male,Finance,Senior,2-10 employees,55+,connected to any,2000
GBR,Male,Finance,Senior,2-10 employees,35 to 54,connected to big companies,1100
GBR,Male,Finance,Senior,2-10 employees,35 to 54,connected to any,6600
GBR,Male,Finance,Senior,2-10 employees,25 to 34,connected to big companies,910
GBR,Male,Finance,Senior,2-10 employees,25 to 34,connected to any,8500
GBR,Male,Finance,Senior,2-10 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Senior,2-10 employees,18 to 24,connected to any,2100
GBR,Male,Finance,Senior,Myself Only,Any Age Range,connected to big companies,870
GBR,Male,Finance,Senior,Myself Only,Any Age Range,connected to any,7000
GBR,Male,Finance,Senior,Myself Only,55+,connected to big companies,0
GBR,Male,Finance,Senior,Myself Only,55+,connected to any,710
GBR,Male,Finance,Senior,Myself Only,35 to 54,connected to big companies,520
GBR,Male,Finance,Senior,Myself Only,35 to 54,connected to any,3200
GBR,Male,Finance,Senior,Myself Only,25 to 34,connected to big companies,0
GBR,Male,Finance,Senior,Myself Only,25 to 34,connected to any,2800
GBR,Male,Finance,Senior,Myself Only,18 to 24,connected to big companies,0
GBR,Male,Finance,Senior,Myself Only,18 to 24,connected to any,330
GBR,Male,Finance,Entry,Any Company Size,Any Age Range,connected to big companies,25000
GBR,Male,Finance,Entry,Any Company Size,Any Age Range,connected to any,170000
GBR,Male,Finance,Entry,Any Company Size,55+,connected to big companies,1300
GBR,Male,Finance,Entry,Any Company Size,55+,connected to any,8800
GBR,Male,Finance,Entry,Any Company Size,35 to 54,connected to big companies,10000
GBR,Male,Finance,Entry,Any Company Size,35 to 54,connected to any,53000
GBR,Male,Finance,Entry,Any Company Size,25 to 34,connected to big companies,12000
GBR,Male,Finance,Entry,Any Company Size,25 to 34,connected to any,92000
GBR,Male,Finance,Entry,Any Company Size,18 to 24,connected to big companies,1700
GBR,Male,Finance,Entry,Any Company Size,18 to 24,connected to any,21000
GBR,Male,Finance,Entry,"10,001+ employees",Any Age Range,connected to big companies,9400
GBR,Male,Finance,Entry,"10,001+ employees",Any Age Range,connected to any,52000
GBR,Male,Finance,Entry,"10,001+ employees",55+,connected to big companies,510
GBR,Male,Finance,Entry,"10,001+ employees",55+,connected to any,2900
GBR,Male,Finance,Entry,"10,001+ employees",35 to 54,connected to big companies,4300
GBR,Male,Finance,Entry,"10,001+ employees",35 to 54,connected to any,19000
GBR,Male,Finance,Entry,"10,001+ employees",25 to 34,connected to big companies,4000
GBR,Male,Finance,Entry,"10,001+ employees",25 to 34,connected to any,25000
GBR,Male,Finance,Entry,"10,001+ employees",18 to 24,connected to big companies,570
GBR,Male,Finance,Entry,"10,001+ employees",18 to 24,connected to any,5600
GBR,Male,Finance,Entry,"5001-10,000 employees",Any Age Range,connected to big companies,1400
GBR,Male,Finance,Entry,"5001-10,000 employees",Any Age Range,connected to any,7900
GBR,Male,Finance,Entry,"5001-10,000 employees",55+,connected to big companies,0
GBR,Male,Finance,Entry,"5001-10,000 employees",55+,connected to any,480
GBR,Male,Finance,Entry,"5001-10,000 employees",35 to 54,connected to big companies,630
GBR,Male,Finance,Entry,"5001-10,000 employees",35 to 54,connected to any,2900
GBR,Male,Finance,Entry,"5001-10,000 employees",25 to 34,connected to big companies,580
GBR,Male,Finance,Entry,"5001-10,000 employees",25 to 34,connected to any,3700
GBR,Male,Finance,Entry,"5001-10,000 employees",18 to 24,connected to big companies,0
GBR,Male,Finance,Entry,"5001-10,000 employees",18 to 24,connected to any,810
GBR,Male,Finance,Entry,1001-5000 employees,Any Age Range,connected to big companies,4600
GBR,Male,Finance,Entry,1001-5000 employees,Any Age Range,connected to any,25000
GBR,Male,Finance,Entry,1001-5000 employees,55+,connected to big companies,0
GBR,Male,Finance,Entry,1001-5000 employees,55+,connected to any,1200
GBR,Male,Finance,Entry,1001-5000 employees,35 to 54,connected to big companies,1800
GBR,Male,Finance,Entry,1001-5000 employees,35 to 54,connected to any,8400
GBR,Male,Finance,Entry,1001-5000 employees,25 to 34,connected to big companies,2400
GBR,Male,Finance,Entry,1001-5000 employees,25 to 34,connected to any,13000
GBR,Male,Finance,Entry,1001-5000 employees,18 to 24,connected to big companies,300
GBR,Male,Finance,Entry,1001-5000 employees,18 to 24,connected to any,2500
GBR,Male,Finance,Entry,501-1000 employees,Any Age Range,connected to big companies,1700
GBR,Male,Finance,Entry,501-1000 employees,Any Age Range,connected to any,8200
GBR,Male,Finance,Entry,501-1000 employees,55+,connected to big companies,0
GBR,Male,Finance,Entry,501-1000 employees,55+,connected to any,350
GBR,Male,Finance,Entry,501-1000 employees,35 to 54,connected to big companies,690
GBR,Male,Finance,Entry,501-1000 employees,35 to 54,connected to any,2900
GBR,Male,Finance,Entry,501-1000 employees,25 to 34,connected to big companies,810
GBR,Male,Finance,Entry,501-1000 employees,25 to 34,connected to any,4100
GBR,Male,Finance,Entry,501-1000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Entry,501-1000 employees,18 to 24,connected to any,810
GBR,Male,Finance,Entry,201-500 employees,Any Age Range,connected to big companies,1700
GBR,Male,Finance,Entry,201-500 employees,Any Age Range,connected to any,10000
GBR,Male,Finance,Entry,201-500 employees,55+,connected to big companies,0
GBR,Male,Finance,Entry,201-500 employees,55+,connected to any,410
GBR,Male,Finance,Entry,201-500 employees,35 to 54,connected to big companies,630
GBR,Male,Finance,Entry,201-500 employees,35 to 54,connected to any,3100
GBR,Male,Finance,Entry,201-500 employees,25 to 34,connected to big companies,920
GBR,Male,Finance,Entry,201-500 employees,25 to 34,connected to any,5400
GBR,Male,Finance,Entry,201-500 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Entry,201-500 employees,18 to 24,connected to any,1100
GBR,Male,Finance,Entry,51-200 employees,Any Age Range,connected to big companies,2800
GBR,Male,Finance,Entry,51-200 employees,Any Age Range,connected to any,14000
GBR,Male,Finance,Entry,51-200 employees,55+,connected to big companies,0
GBR,Male,Finance,Entry,51-200 employees,55+,connected to any,600
GBR,Male,Finance,Entry,51-200 employees,35 to 54,connected to big companies,930
GBR,Male,Finance,Entry,51-200 employees,35 to 54,connected to any,4200
GBR,Male,Finance,Entry,51-200 employees,25 to 34,connected to big companies,1600
GBR,Male,Finance,Entry,51-200 employees,25 to 34,connected to any,7800
GBR,Male,Finance,Entry,51-200 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Entry,51-200 employees,18 to 24,connected to any,1700
GBR,Male,Finance,Entry,11-50 employees,Any Age Range,connected to big companies,2100
GBR,Male,Finance,Entry,11-50 employees,Any Age Range,connected to any,12000
GBR,Male,Finance,Entry,11-50 employees,55+,connected to big companies,0
GBR,Male,Finance,Entry,11-50 employees,55+,connected to any,510
GBR,Male,Finance,Entry,11-50 employees,35 to 54,connected to big companies,550
GBR,Male,Finance,Entry,11-50 employees,35 to 54,connected to any,2900
GBR,Male,Finance,Entry,11-50 employees,25 to 34,connected to big companies,1200
GBR,Male,Finance,Entry,11-50 employees,25 to 34,connected to any,6800
GBR,Male,Finance,Entry,11-50 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Entry,11-50 employees,18 to 24,connected to any,1700
GBR,Male,Finance,Entry,2-10 employees,Any Age Range,connected to big companies,760
GBR,Male,Finance,Entry,2-10 employees,Any Age Range,connected to any,18000
GBR,Male,Finance,Entry,2-10 employees,55+,connected to big companies,0
GBR,Male,Finance,Entry,2-10 employees,55+,connected to any,660
GBR,Male,Finance,Entry,2-10 employees,35 to 54,connected to big companies,0
GBR,Male,Finance,Entry,2-10 employees,35 to 54,connected to any,2900
GBR,Male,Finance,Entry,2-10 employees,25 to 34,connected to big companies,430
GBR,Male,Finance,Entry,2-10 employees,25 to 34,connected to any,10000
GBR,Male,Finance,Entry,2-10 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Entry,2-10 employees,18 to 24,connected to any,3800
GBR,Male,Finance,Entry,Myself Only,Any Age Range,connected to big companies,0
GBR,Male,Finance,Entry,Myself Only,Any Age Range,connected to any,3900
GBR,Male,Finance,Entry,Myself Only,55+,connected to big companies,0
GBR,Male,Finance,Entry,Myself Only,55+,connected to any,0
GBR,Male,Finance,Entry,Myself Only,35 to 54,connected to big companies,0
GBR,Male,Finance,Entry,Myself Only,35 to 54,connected to any,1400
GBR,Male,Finance,Entry,Myself Only,25 to 34,connected to big companies,0
GBR,Male,Finance,Entry,Myself Only,25 to 34,connected to any,2000
GBR,Male,Finance,Entry,Myself Only,18 to 24,connected to big companies,0
GBR,Male,Finance,Entry,Myself Only,18 to 24,connected to any,0
GBR,Male,Finance,Training,Any Company Size,Any Age Range,connected to big companies,1100
GBR,Male,Finance,Training,Any Company Size,Any Age Range,connected to any,5600
GBR,Male,Finance,Training,Any Company Size,55+,connected to big companies,0
GBR,Male,Finance,Training,Any Company Size,55+,connected to any,0
GBR,Male,Finance,Training,Any Company Size,35 to 54,connected to big companies,0
GBR,Male,Finance,Training,Any Company Size,35 to 54,connected to any,570
GBR,Male,Finance,Training,Any Company Size,25 to 34,connected to big companies,720
GBR,Male,Finance,Training,Any Company Size,25 to 34,connected to any,3500
GBR,Male,Finance,Training,Any Company Size,18 to 24,connected to big companies,300
GBR,Male,Finance,Training,Any Company Size,18 to 24,connected to any,1500
GBR,Male,Finance,Training,"10,001+ employees",Any Age Range,connected to big companies,0
GBR,Male,Finance,Training,"10,001+ employees",Any Age Range,connected to any,1300
GBR,Male,Finance,Training,"10,001+ employees",55+,connected to big companies,0
GBR,Male,Finance,Training,"10,001+ employees",55+,connected to any,0
GBR,Male,Finance,Training,"10,001+ employees",35 to 54,connected to big companies,0
GBR,Male,Finance,Training,"10,001+ employees",35 to 54,connected to any,0
GBR,Male,Finance,Training,"10,001+ employees",25 to 34,connected to big companies,0
GBR,Male,Finance,Training,"10,001+ employees",25 to 34,connected to any,750
GBR,Male,Finance,Training,"10,001+ employees",18 to 24,connected to big companies,0
GBR,Male,Finance,Training,"10,001+ employees",18 to 24,connected to any,360
GBR,Male,Finance,Training,"5001-10,000 employees",Any Age Range,connected to big companies,0
GBR,Male,Finance,Training,"5001-10,000 employees",Any Age Range,connected to any,0
GBR,Male,Finance,Training,"5001-10,000 employees",55+,connected to big companies,0
GBR,Male,Finance,Training,"5001-10,000 employees",55+,connected to any,0
GBR,Male,Finance,Training,"5001-10,000 employees",35 to 54,connected to big companies,0
GBR,Male,Finance,Training,"5001-10,000 employees",35 to 54,connected to any,0
GBR,Male,Finance,Training,"5001-10,000 employees",25 to 34,connected to big companies,0
GBR,Male,Finance,Training,"5001-10,000 employees",25 to 34,connected to any,0
GBR,Male,Finance,Training,"5001-10,000 employees",18 to 24,connected to big companies,0
GBR,Male,Finance,Training,"5001-10,000 employees",18 to 24,connected to any,0
GBR,Male,Finance,Training,1001-5000 employees,Any Age Range,connected to big companies,0
GBR,Male,Finance,Training,1001-5000 employees,Any Age Range,connected to any,920
GBR,Male,Finance,Training,1001-5000 employees,55+,connected to big companies,0
GBR,Male,Finance,Training,1001-5000 employees,55+,connected to any,0
GBR,Male,Finance,Training,1001-5000 employees,35 to 54,connected to big companies,0
GBR,Male,Finance,Training,1001-5000 employees,35 to 54,connected to any,0
GBR,Male,Finance,Training,1001-5000 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,Training,1001-5000 employees,25 to 34,connected to any,620
GBR,Male,Finance,Training,1001-5000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Training,1001-5000 employees,18 to 24,connected to any,0
GBR,Male,Finance,Training,501-1000 employees,Any Age Range,connected to big companies,0
GBR,Male,Finance,Training,501-1000 employees,Any Age Range,connected to any,0
GBR,Male,Finance,Training,501-1000 employees,55+,connected to big companies,0
GBR,Male,Finance,Training,501-1000 employees,55+,connected to any,0
GBR,Male,Finance,Training,501-1000 employees,35 to 54,connected to big companies,0
GBR,Male,Finance,Training,501-1000 employees,35 to 54,connected to any,0
GBR,Male,Finance,Training,501-1000 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,Training,501-1000 employees,25 to 34,connected to any,0
GBR,Male,Finance,Training,501-1000 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Training,501-1000 employees,18 to 24,connected to any,0
GBR,Male,Finance,Training,201-500 employees,Any Age Range,connected to big companies,0
GBR,Male,Finance,Training,201-500 employees,Any Age Range,connected to any,360
GBR,Male,Finance,Training,201-500 employees,55+,connected to big companies,0
GBR,Male,Finance,Training,201-500 employees,55+,connected to any,0
GBR,Male,Finance,Training,201-500 employees,35 to 54,connected to big companies,0
GBR,Male,Finance,Training,201-500 employees,35 to 54,connected to any,0
GBR,Male,Finance,Training,201-500 employees,25 to 34,connected to big companies,0
GBR,Male,Finance,Training,201-500 employees,25 to 34,connected to any,0
GBR,Male,Finance,Training,201-500 employees,18 to 24,connected to big companies,0
GBR,Male,Finance,Training,201-500 employees,18 to 24,connected to any,0
GBR,Male,Finance,Training,51-200 employees,Any Age Range,connected to big companies,0
