,Unnamed: 0,Country,Gender,Sector,Job Seniority,Company Size,Age Ranges,Connectivity Status,Count
28978,12478,GBR,Female,Finance,CXO,11-50 employees,18 to 24,connected to big companies,0
28979,12479,GBR,Female,Finance,CXO,11-50 employees,18 to 24,connected to any,0
28980,12480,GBR,Female,Finance,CXO,2-10 employees,Any Age Range,connected to big companies,640
28981,12481,GBR,Female,Finance,CXO,2-10 employees,Any Age Range,connected to any,1900
28982,12482,GBR,Female,Finance,CXO,2-10 employees,55+,connected to big companies,0
28983,12483,GBR,Female,Finance,CXO,2-10 employees,55+,connected to any,380
28984,12484,GBR,Female,Finance,CXO,2-10 employees,35 to 54,connected to big companies,360
28985,12485,GBR,Female,Finance,CXO,2-10 employees,35 to 54,connected to any,1000
28986,12486,GBR,Female,Finance,CXO,2-10 employees,25 to 34,connected to big companies,0
28987,12487,GBR,Female,Finance,CXO,2-10 employees,25 to 34,connected to any,440
28988,12488,GBR,Female,Finance,CXO,2-10 employees,18 to 24,connected to big companies,0
28989,12489,GBR,Female,Finance,CXO,2-10 employees,18 to 24,connected to any,0
28990,12490,GBR,Female,Finance,CXO,Myself Only,Any Age Range,connected to big companies,0
28991,12491,GBR,Female,Finance,CXO,Myself Only,Any Age Range,connected to any,400
28992,12492,GBR,Female,Finance,CXO,Myself Only,55+,connected to big companies,0
28993,12493,GBR,Female,Finance,CXO,Myself Only,55+,connected to any,0
28994,12494,GBR,Female,Finance,CXO,Myself Only,35 to 54,connected to big companies,0
28995,12495,GBR,Female,Finance,CXO,Myself Only,35 to 54,connected to any,0
28996,12496,GBR,Female,Finance,CXO,Myself Only,25 to 34,connected to big companies,0
28997,12497,GBR,Female,Finance,CXO,Myself Only,25 to 34,connected to any,0
28998,12498,GBR,Female,Finance,CXO,Myself Only,18 to 24,connected to big companies,0
28999,12499,GBR,Female,Finance,CXO,Myself Only,18 to 24,connected to any,0
29000,12500,GBR,Female,Finance,VP,Any Company Size,Any Age Range,connected to big companies,6900
29001,12501,GBR,Female,Finance,VP,Any Company Size,Any Age Range,connected to any,19000
29002,12502,GBR,Female,Finance,VP,Any Company Size,55+,connected to big companies,330
29003,12503,GBR,Female,Finance,VP,Any Company Size,55+,connected to any,1700
29004,12504,GBR,Female,Finance,VP,Any Company Size,35 to 54,connected to big companies,4600
29005,12505,GBR,Female,Finance,VP,Any Company Size,35 to 54,connected to any,11000
29006,12506,GBR,Female,Finance,VP,Any Company Size,25 to 34,connected to big companies,1900
29007,12507,GBR,Female,Finance,VP,Any Company Size,25 to 34,connected to any,5500
29008,12508,GBR,Female,Finance,VP,Any Company Size,18 to 24,connected to big companies,0
29009,12509,GBR,Female,Finance,VP,Any Company Size,18 to 24,connected to any,620
29010,12510,GBR,Female,Finance,VP,"10,001+ employees",Any Age Range,connected to big companies,4200
29011,12511,GBR,Female,Finance,VP,"10,001+ employees",Any Age Range,connected to any,9000
29012,12512,GBR,Female,Finance,VP,"10,001+ employees",55+,connected to big companies,0
29013,12513,GBR,Female,Finance,VP,"10,001+ employees",55+,connected to any,580
29014,12514,GBR,Female,Finance,VP,"10,001+ employees",35 to 54,connected to big companies,2800
29015,12515,GBR,Female,Finance,VP,"10,001+ employees",35 to 54,connected to any,5700
29016,12516,GBR,Female,Finance,VP,"10,001+ employees",25 to 34,connected to big companies,1200
29017,12517,GBR,Female,Finance,VP,"10,001+ employees",25 to 34,connected to any,2500
29018,12518,GBR,Female,Finance,VP,"10,001+ employees",18 to 24,connected to big companies,0
29019,12519,GBR,Female,Finance,VP,"10,001+ employees",18 to 24,connected to any,0
29020,12520,GBR,Female,Finance,VP,"5001-10,000 employees",Any Age Range,connected to big companies,320
29021,12521,GBR,Female,Finance,VP,"5001-10,000 employees",Any Age Range,connected to any,790
29022,12522,GBR,Female,Finance,VP,"5001-10,000 employees",55+,connected to big companies,0
29023,12523,GBR,Female,Finance,VP,"5001-10,000 employees",55+,connected to any,0
29024,12524,GBR,Female,Finance,VP,"5001-10,000 employees",35 to 54,connected to big companies,0
29025,12525,GBR,Female,Finance,VP,"5001-10,000 employees",35 to 54,connected to any,490
29026,12526,GBR,Female,Finance,VP,"5001-10,000 employees",25 to 34,connected to big companies,0
29027,12527,GBR,Female,Finance,VP,"5001-10,000 employees",25 to 34,connected to any,0
29028,12528,GBR,Female,Finance,VP,"5001-10,000 employees",18 to 24,connected to big companies,0
29029,12529,GBR,Female,Finance,VP,"5001-10,000 employees",18 to 24,connected to any,0
29030,12530,GBR,Female,Finance,VP,1001-5000 employees,Any Age Range,connected to big companies,880
29031,12531,GBR,Female,Finance,VP,1001-5000 employees,Any Age Range,connected to any,2100
29032,12532,GBR,Female,Finance,VP,1001-5000 employees,55+,connected to big companies,0
29033,12533,GBR,Female,Finance,VP,1001-5000 employees,55+,connected to any,0
29034,12534,GBR,Female,Finance,VP,1001-5000 employees,35 to 54,connected to big companies,600
29035,12535,GBR,Female,Finance,VP,1001-5000 employees,35 to 54,connected to any,1300
29036,12536,GBR,Female,Finance,VP,1001-5000 employees,25 to 34,connected to big companies,0
29037,12537,GBR,Female,Finance,VP,1001-5000 employees,25 to 34,connected to any,560
29038,12538,GBR,Female,Finance,VP,1001-5000 employees,18 to 24,connected to big companies,0
29039,12539,GBR,Female,Finance,VP,1001-5000 employees,18 to 24,connected to any,0
29040,12540,GBR,Female,Finance,VP,501-1000 employees,Any Age Range,connected to big companies,340
29041,12541,GBR,Female,Finance,VP,501-1000 employees,Any Age Range,connected to any,730
29042,12542,GBR,Female,Finance,VP,501-1000 employees,55+,connected to big companies,0
29043,12543,GBR,Female,Finance,VP,501-1000 employees,55+,connected to any,0
29044,12544,GBR,Female,Finance,VP,501-1000 employees,35 to 54,connected to big companies,0
29045,12545,GBR,Female,Finance,VP,501-1000 employees,35 to 54,connected to any,440
29046,12546,GBR,Female,Finance,VP,501-1000 employees,25 to 34,connected to big companies,0
29047,12547,GBR,Female,Finance,VP,501-1000 employees,25 to 34,connected to any,0
29048,12548,GBR,Female,Finance,VP,501-1000 employees,18 to 24,connected to big companies,0
29049,12549,GBR,Female,Finance,VP,501-1000 employees,18 to 24,connected to any,0
29050,12550,GBR,Female,Finance,VP,201-500 employees,Any Age Range,connected to big companies,0
29051,12551,GBR,Female,Finance,VP,201-500 employees,Any Age Range,connected to any,890
29052,12552,GBR,Female,Finance,VP,201-500 employees,55+,connected to big companies,0
29053,12553,GBR,Female,Finance,VP,201-500 employees,55+,connected to any,0
29054,12554,GBR,Female,Finance,VP,201-500 employees,35 to 54,connected to big companies,0
29055,12555,GBR,Female,Finance,VP,201-500 employees,35 to 54,connected to any,500
29056,12556,GBR,Female,Finance,VP,201-500 employees,25 to 34,connected to big companies,0
29057,12557,GBR,Female,Finance,VP,201-500 employees,25 to 34,connected to any,0
29058,12558,GBR,Female,Finance,VP,201-500 employees,18 to 24,connected to big companies,0
29059,12559,GBR,Female,Finance,VP,201-500 employees,18 to 24,connected to any,0
29060,12560,GBR,Female,Finance,VP,51-200 employees,Any Age Range,connected to big companies,470
29061,12561,GBR,Female,Finance,VP,51-200 employees,Any Age Range,connected to any,1300
29062,12562,GBR,Female,Finance,VP,51-200 employees,55+,connected to big companies,0
29063,12563,GBR,Female,Finance,VP,51-200 employees,55+,connected to any,0
29064,12564,GBR,Female,Finance,VP,51-200 employees,35 to 54,connected to big companies,0
29065,12565,GBR,Female,Finance,VP,51-200 employees,35 to 54,connected to any,740
29066,12566,GBR,Female,Finance,VP,51-200 employees,25 to 34,connected to big companies,0
29067,12567,GBR,Female,Finance,VP,51-200 employees,25 to 34,connected to any,370
29068,12568,GBR,Female,Finance,VP,51-200 employees,18 to 24,connected to big companies,0
29069,12569,GBR,Female,Finance,VP,51-200 employees,18 to 24,connected to any,0
29070,12570,GBR,Female,Finance,VP,11-50 employees,Any Age Range,connected to big companies,580
29071,12571,GBR,Female,Finance,VP,11-50 employees,Any Age Range,connected to any,1700
29072,12572,GBR,Female,Finance,VP,11-50 employees,55+,connected to big companies,0
29073,12573,GBR,Female,Finance,VP,11-50 employees,55+,connected to any,0
29074,12574,GBR,Female,Finance,VP,11-50 employees,35 to 54,connected to big companies,330
29075,12575,GBR,Female,Finance,VP,11-50 employees,35 to 54,connected to any,950
29076,12576,GBR,Female,Finance,VP,11-50 employees,25 to 34,connected to big companies,0
29077,12577,GBR,Female,Finance,VP,11-50 employees,25 to 34,connected to any,420
29078,12578,GBR,Female,Finance,VP,11-50 employees,18 to 24,connected to big companies,0
29079,12579,GBR,Female,Finance,VP,11-50 employees,18 to 24,connected to any,0
29080,12580,GBR,Female,Finance,VP,2-10 employees,Any Age Range,connected to big companies,460
29081,12581,GBR,Female,Finance,VP,2-10 employees,Any Age Range,connected to any,1700
29082,12582,GBR,Female,Finance,VP,2-10 employees,55+,connected to big companies,0
29083,12583,GBR,Female,Finance,VP,2-10 employees,55+,connected to any,0
29084,12584,GBR,Female,Finance,VP,2-10 employees,35 to 54,connected to big companies,0
29085,12585,GBR,Female,Finance,VP,2-10 employees,35 to 54,connected to any,930
29086,12586,GBR,Female,Finance,VP,2-10 employees,25 to 34,connected to big companies,0
29087,12587,GBR,Female,Finance,VP,2-10 employees,25 to 34,connected to any,450
29088,12588,GBR,Female,Finance,VP,2-10 employees,18 to 24,connected to big companies,0
29089,12589,GBR,Female,Finance,VP,2-10 employees,18 to 24,connected to any,0
29090,12590,GBR,Female,Finance,VP,Myself Only,Any Age Range,connected to big companies,0
29091,12591,GBR,Female,Finance,VP,Myself Only,Any Age Range,connected to any,310
29092,12592,GBR,Female,Finance,VP,Myself Only,55+,connected to big companies,0
29093,12593,GBR,Female,Finance,VP,Myself Only,55+,connected to any,0
29094,12594,GBR,Female,Finance,VP,Myself Only,35 to 54,connected to big companies,0
29095,12595,GBR,Female,Finance,VP,Myself Only,35 to 54,connected to any,0
29096,12596,GBR,Female,Finance,VP,Myself Only,25 to 34,connected to big companies,0
29097,12597,GBR,Female,Finance,VP,Myself Only,25 to 34,connected to any,0
29098,12598,GBR,Female,Finance,VP,Myself Only,18 to 24,connected to big companies,0
29099,12599,GBR,Female,Finance,VP,Myself Only,18 to 24,connected to any,0
29100,12600,GBR,Female,Finance,Director,Any Company Size,Any Age Range,connected to big companies,17000
29101,12601,GBR,Female,Finance,Director,Any Company Size,Any Age Range,connected to any,65000
29102,12602,GBR,Female,Finance,Director,Any Company Size,55+,connected to big companies,1300
29103,12603,GBR,Female,Finance,Director,Any Company Size,55+,connected to any,8500
29104,12604,GBR,Female,Finance,Director,Any Company Size,35 to 54,connected to big companies,12000
29105,12605,GBR,Female,Finance,Director,Any Company Size,35 to 54,connected to any,37000
29106,12606,GBR,Female,Finance,Director,Any Company Size,25 to 34,connected to big companies,3200
29107,12607,GBR,Female,Finance,Director,Any Company Size,25 to 34,connected to any,18000
29108,12608,GBR,Female,Finance,Director,Any Company Size,18 to 24,connected to big companies,360
29109,12609,GBR,Female,Finance,Director,Any Company Size,18 to 24,connected to any,1700
29110,12610,GBR,Female,Finance,Director,"10,001+ employees",Any Age Range,connected to big companies,7300
29111,12611,GBR,Female,Finance,Director,"10,001+ employees",Any Age Range,connected to any,24000
29112,12612,GBR,Female,Finance,Director,"10,001+ employees",55+,connected to big companies,450
29113,12613,GBR,Female,Finance,Director,"10,001+ employees",55+,connected to any,3900
29114,12614,GBR,Female,Finance,Director,"10,001+ employees",35 to 54,connected to big companies,5400
29115,12615,GBR,Female,Finance,Director,"10,001+ employees",35 to 54,connected to any,14000
29116,12616,GBR,Female,Finance,Director,"10,001+ employees",25 to 34,connected to big companies,1300
29117,12617,GBR,Female,Finance,Director,"10,001+ employees",25 to 34,connected to any,5700
29118,12618,GBR,Female,Finance,Director,"10,001+ employees",18 to 24,connected to big companies,0
29119,12619,GBR,Female,Finance,Director,"10,001+ employees",18 to 24,connected to any,480
29120,12620,GBR,Female,Finance,Director,"5001-10,000 employees",Any Age Range,connected to big companies,1300
29121,12621,GBR,Female,Finance,Director,"5001-10,000 employees",Any Age Range,connected to any,3600
29122,12622,GBR,Female,Finance,Director,"5001-10,000 employees",55+,connected to big companies,0
29123,12623,GBR,Female,Finance,Director,"5001-10,000 employees",55+,connected to any,420
29124,12624,GBR,Female,Finance,Director,"5001-10,000 employees",35 to 54,connected to big companies,930
29125,12625,GBR,Female,Finance,Director,"5001-10,000 employees",35 to 54,connected to any,2300
29126,12626,GBR,Female,Finance,Director,"5001-10,000 employees",25 to 34,connected to big companies,0
29127,12627,GBR,Female,Finance,Director,"5001-10,000 employees",25 to 34,connected to any,780
29128,12628,GBR,Female,Finance,Director,"5001-10,000 employees",18 to 24,connected to big companies,0
29129,12629,GBR,Female,Finance,Director,"5001-10,000 employees",18 to 24,connected to any,0
29130,12630,GBR,Female,Finance,Director,1001-5000 employees,Any Age Range,connected to big companies,2800
29131,12631,GBR,Female,Finance,Director,1001-5000 employees,Any Age Range,connected to any,9100
29132,12632,GBR,Female,Finance,Director,1001-5000 employees,55+,connected to big companies,0
29133,12633,GBR,Female,Finance,Director,1001-5000 employees,55+,connected to any,1100
29134,12634,GBR,Female,Finance,Director,1001-5000 employees,35 to 54,connected to big companies,2000
29135,12635,GBR,Female,Finance,Director,1001-5000 employees,35 to 54,connected to any,5700
29136,12636,GBR,Female,Finance,Director,1001-5000 employees,25 to 34,connected to big companies,530
29137,12637,GBR,Female,Finance,Director,1001-5000 employees,25 to 34,connected to any,2100
29138,12638,GBR,Female,Finance,Director,1001-5000 employees,18 to 24,connected to big companies,0
29139,12639,GBR,Female,Finance,Director,1001-5000 employees,18 to 24,connected to any,0
29140,12640,GBR,Female,Finance,Director,501-1000 employees,Any Age Range,connected to big companies,970
29141,12641,GBR,Female,Finance,Director,501-1000 employees,Any Age Range,connected to any,3100
29142,12642,GBR,Female,Finance,Director,501-1000 employees,55+,connected to big companies,0
29143,12643,GBR,Female,Finance,Director,501-1000 employees,55+,connected to any,380
29144,12644,GBR,Female,Finance,Director,501-1000 employees,35 to 54,connected to big companies,690
29145,12645,GBR,Female,Finance,Director,501-1000 employees,35 to 54,connected to any,1900
29146,12646,GBR,Female,Finance,Director,501-1000 employees,25 to 34,connected to big companies,0
29147,12647,GBR,Female,Finance,Director,501-1000 employees,25 to 34,connected to any,680
29148,12648,GBR,Female,Finance,Director,501-1000 employees,18 to 24,connected to big companies,0
29149,12649,GBR,Female,Finance,Director,501-1000 employees,18 to 24,connected to any,0
29150,12650,GBR,Female,Finance,Director,201-500 employees,Any Age Range,connected to big companies,1300
29151,12651,GBR,Female,Finance,Director,201-500 employees,Any Age Range,connected to any,4500
29152,12652,GBR,Female,Finance,Director,201-500 employees,55+,connected to big companies,0
29153,12653,GBR,Female,Finance,Director,201-500 employees,55+,connected to any,740
29154,12654,GBR,Female,Finance,Director,201-500 employees,35 to 54,connected to big companies,870
29155,12655,GBR,Female,Finance,Director,201-500 employees,35 to 54,connected to any,2600
29156,12656,GBR,Female,Finance,Director,201-500 employees,25 to 34,connected to big companies,0
