Country,Gender,Age Range,Job seniority,Company Industry,Company Size,Count
US,Female,25 to 34,Training,Wireless,501-1000 employees,0
US,Female,25 to 34,Training,Wireless,201-500 employees,0
US,Female,25 to 34,Training,Wireless,51-200 employees,0
US,Female,25 to 34,Training,Wireless,11-50 employees,0
US,Female,25 to 34,Training,Wireless,2-10 employees,0
US,Female,25 to 34,Training,Wireless,Myself Only,0
US,Female,25 to 34,Training,Computer Networking,"10,001+ employees",0
US,Female,25 to 34,Training,Computer Networking,"5001-10,000 employees",0
US,Female,25 to 34,Training,Computer Networking,1001-5000 employees,0
US,Female,25 to 34,Training,Computer Networking,501-1000 employees,0
US,Female,25 to 34,Training,Computer Networking,201-500 employees,0
US,Female,25 to 34,Training,Computer Networking,51-200 employees,0
US,Female,25 to 34,Training,Computer Networking,11-50 employees,0
US,Female,25 to 34,Training,Computer Networking,2-10 employees,0
US,Female,25 to 34,Training,Computer Networking,Myself Only,0
US,Female,25 to 34,Training,Computer Hardware,"10,001+ employees",0
US,Female,25 to 34,Training,Computer Hardware,"5001-10,000 employees",0
US,Female,25 to 34,Training,Computer Hardware,1001-5000 employees,0
US,Female,25 to 34,Training,Computer Hardware,501-1000 employees,0
US,Female,25 to 34,Training,Computer Hardware,201-500 employees,0
US,Female,25 to 34,Training,Computer Hardware,51-200 employees,0
US,Female,25 to 34,Training,Computer Hardware,11-50 employees,0
US,Female,25 to 34,Training,Computer Hardware,2-10 employees,0
US,Female,25 to 34,Training,Computer Hardware,Myself Only,0
US,Female,25 to 34,Training,Computer & Network Security,"10,001+ employees",550
US,Female,25 to 34,Training,Computer & Network Security,"5001-10,000 employees",0
US,Female,25 to 34,Training,Computer & Network Security,1001-5000 employees,0
US,Female,25 to 34,Training,Computer & Network Security,501-1000 employees,0
US,Female,25 to 34,Training,Computer & Network Security,201-500 employees,0
US,Female,25 to 34,Training,Computer & Network Security,51-200 employees,0
US,Female,25 to 34,Training,Computer & Network Security,11-50 employees,0
US,Female,25 to 34,Training,Computer & Network Security,2-10 employees,0
US,Female,25 to 34,Training,Computer & Network Security,Myself Only,0
US,Female,25 to 34,Training,Computer Software,"10,001+ employees",1300
US,Female,25 to 34,Training,Computer Software,"5001-10,000 employees",0
US,Female,25 to 34,Training,Computer Software,1001-5000 employees,360
US,Female,25 to 34,Training,Computer Software,501-1000 employees,0
US,Female,25 to 34,Training,Computer Software,201-500 employees,0
US,Female,25 to 34,Training,Computer Software,51-200 employees,340
US,Female,25 to 34,Training,Computer Software,11-50 employees,510
US,Female,25 to 34,Training,Computer Software,2-10 employees,310
US,Female,25 to 34,Training,Computer Software,Myself Only,0
US,Female,25 to 34,Training,Information Technology & Services,"10,001+ employees",1900
US,Female,25 to 34,Training,Information Technology & Services,"5001-10,000 employees",0
US,Female,25 to 34,Training,Information Technology & Services,1001-5000 employees,370
US,Female,25 to 34,Training,Information Technology & Services,501-1000 employees,0
US,Female,25 to 34,Training,Information Technology & Services,201-500 employees,400
US,Female,25 to 34,Training,Information Technology & Services,51-200 employees,670
US,Female,25 to 34,Training,Information Technology & Services,11-50 employees,730
US,Female,25 to 34,Training,Information Technology & Services,2-10 employees,470
US,Female,25 to 34,Training,Information Technology & Services,Myself Only,0
US,Female,25 to 34,Training,Internet,"10,001+ employees",730
US,Female,25 to 34,Training,Internet,"5001-10,000 employees",0
US,Female,25 to 34,Training,Internet,1001-5000 employees,0
US,Female,25 to 34,Training,Internet,501-1000 employees,0
US,Female,25 to 34,Training,Internet,201-500 employees,0
US,Female,25 to 34,Training,Internet,51-200 employees,0
US,Female,25 to 34,Training,Internet,11-50 employees,320
US,Female,25 to 34,Training,Internet,2-10 employees,330
US,Female,25 to 34,Training,Internet,Myself Only,0
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,501-1000 employees,0
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,201-500 employees,0
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,51-200 employees,0
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,11-50 employees,0
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,2-10 employees,1100
US,Female,25 to 34,Unpaid,Venture Capital & Private Equity,Myself Only,0
US,Female,25 to 34,Unpaid,Investment Management,"10,001+ employees",1100
US,Female,25 to 34,Unpaid,Investment Management,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Investment Management,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Investment Management,501-1000 employees,0
US,Female,25 to 34,Unpaid,Investment Management,201-500 employees,0
US,Female,25 to 34,Unpaid,Investment Management,51-200 employees,0
US,Female,25 to 34,Unpaid,Investment Management,11-50 employees,0
US,Female,25 to 34,Unpaid,Investment Management,2-10 employees,0
US,Female,25 to 34,Unpaid,Investment Management,Myself Only,0
US,Female,25 to 34,Unpaid,Investment Banking,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Investment Banking,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Investment Banking,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Investment Banking,501-1000 employees,0
US,Female,25 to 34,Unpaid,Investment Banking,201-500 employees,0
US,Female,25 to 34,Unpaid,Investment Banking,51-200 employees,0
US,Female,25 to 34,Unpaid,Investment Banking,11-50 employees,0
US,Female,25 to 34,Unpaid,Investment Banking,2-10 employees,0
US,Female,25 to 34,Unpaid,Investment Banking,Myself Only,0
US,Female,25 to 34,Unpaid,Insurance,"10,001+ employees",2400
US,Female,25 to 34,Unpaid,Insurance,"5001-10,000 employees",540
US,Female,25 to 34,Unpaid,Insurance,1001-5000 employees,870
US,Female,25 to 34,Unpaid,Insurance,501-1000 employees,0
US,Female,25 to 34,Unpaid,Insurance,201-500 employees,0
US,Female,25 to 34,Unpaid,Insurance,51-200 employees,340
US,Female,25 to 34,Unpaid,Insurance,11-50 employees,490
US,Female,25 to 34,Unpaid,Insurance,2-10 employees,680
US,Female,25 to 34,Unpaid,Insurance,Myself Only,0
US,Female,25 to 34,Unpaid,Financial Services,"10,001+ employees",5500
US,Female,25 to 34,Unpaid,Financial Services,"5001-10,000 employees",500
US,Female,25 to 34,Unpaid,Financial Services,1001-5000 employees,760
US,Female,25 to 34,Unpaid,Financial Services,501-1000 employees,0
US,Female,25 to 34,Unpaid,Financial Services,201-500 employees,360
US,Female,25 to 34,Unpaid,Financial Services,51-200 employees,530
US,Female,25 to 34,Unpaid,Financial Services,11-50 employees,500
US,Female,25 to 34,Unpaid,Financial Services,2-10 employees,880
US,Female,25 to 34,Unpaid,Financial Services,Myself Only,0
US,Female,25 to 34,Unpaid,Capital Markets,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Capital Markets,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Capital Markets,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Capital Markets,501-1000 employees,0
US,Female,25 to 34,Unpaid,Capital Markets,201-500 employees,0
US,Female,25 to 34,Unpaid,Capital Markets,51-200 employees,0
US,Female,25 to 34,Unpaid,Capital Markets,11-50 employees,0
US,Female,25 to 34,Unpaid,Capital Markets,2-10 employees,0
US,Female,25 to 34,Unpaid,Capital Markets,Myself Only,0
US,Female,25 to 34,Unpaid,Banking,"10,001+ employees",2900
US,Female,25 to 34,Unpaid,Banking,"5001-10,000 employees",320
US,Female,25 to 34,Unpaid,Banking,1001-5000 employees,630
US,Female,25 to 34,Unpaid,Banking,501-1000 employees,0
US,Female,25 to 34,Unpaid,Banking,201-500 employees,530
US,Female,25 to 34,Unpaid,Banking,51-200 employees,480
US,Female,25 to 34,Unpaid,Banking,11-50 employees,370
US,Female,25 to 34,Unpaid,Banking,2-10 employees,0
US,Female,25 to 34,Unpaid,Banking,Myself Only,0
US,Female,25 to 34,Unpaid,Consumer Electronics,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Consumer Electronics,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Consumer Electronics,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Consumer Electronics,501-1000 employees,0
US,Female,25 to 34,Unpaid,Consumer Electronics,201-500 employees,0
US,Female,25 to 34,Unpaid,Consumer Electronics,51-200 employees,0
US,Female,25 to 34,Unpaid,Consumer Electronics,11-50 employees,0
US,Female,25 to 34,Unpaid,Consumer Electronics,2-10 employees,800
US,Female,25 to 34,Unpaid,Consumer Electronics,Myself Only,0
US,Female,25 to 34,Unpaid,Nanotechnology,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Nanotechnology,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Nanotechnology,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Nanotechnology,501-1000 employees,0
US,Female,25 to 34,Unpaid,Nanotechnology,201-500 employees,0
US,Female,25 to 34,Unpaid,Nanotechnology,51-200 employees,0
US,Female,25 to 34,Unpaid,Nanotechnology,11-50 employees,0
US,Female,25 to 34,Unpaid,Nanotechnology,2-10 employees,0
US,Female,25 to 34,Unpaid,Nanotechnology,Myself Only,0
US,Female,25 to 34,Unpaid,Semiconductors,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Semiconductors,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Semiconductors,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Semiconductors,501-1000 employees,0
US,Female,25 to 34,Unpaid,Semiconductors,201-500 employees,0
US,Female,25 to 34,Unpaid,Semiconductors,51-200 employees,0
US,Female,25 to 34,Unpaid,Semiconductors,11-50 employees,0
US,Female,25 to 34,Unpaid,Semiconductors,2-10 employees,0
US,Female,25 to 34,Unpaid,Semiconductors,Myself Only,0
US,Female,25 to 34,Unpaid,Telecommunications,"10,001+ employees",3800
US,Female,25 to 34,Unpaid,Telecommunications,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Telecommunications,1001-5000 employees,1300
US,Female,25 to 34,Unpaid,Telecommunications,501-1000 employees,0
US,Female,25 to 34,Unpaid,Telecommunications,201-500 employees,540
US,Female,25 to 34,Unpaid,Telecommunications,51-200 employees,520
US,Female,25 to 34,Unpaid,Telecommunications,11-50 employees,560
US,Female,25 to 34,Unpaid,Telecommunications,2-10 employees,360
US,Female,25 to 34,Unpaid,Telecommunications,Myself Only,0
US,Female,25 to 34,Unpaid,Wireless,"10,001+ employees",630
US,Female,25 to 34,Unpaid,Wireless,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Wireless,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Wireless,501-1000 employees,0
US,Female,25 to 34,Unpaid,Wireless,201-500 employees,0
US,Female,25 to 34,Unpaid,Wireless,51-200 employees,0
US,Female,25 to 34,Unpaid,Wireless,11-50 employees,0
US,Female,25 to 34,Unpaid,Wireless,2-10 employees,0
US,Female,25 to 34,Unpaid,Wireless,Myself Only,0
US,Female,25 to 34,Unpaid,Computer Networking,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Computer Networking,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Computer Networking,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Computer Networking,501-1000 employees,0
US,Female,25 to 34,Unpaid,Computer Networking,201-500 employees,0
US,Female,25 to 34,Unpaid,Computer Networking,51-200 employees,0
US,Female,25 to 34,Unpaid,Computer Networking,11-50 employees,0
US,Female,25 to 34,Unpaid,Computer Networking,2-10 employees,0
US,Female,25 to 34,Unpaid,Computer Networking,Myself Only,0
US,Female,25 to 34,Unpaid,Computer Hardware,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Computer Hardware,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Computer Hardware,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Computer Hardware,501-1000 employees,0
US,Female,25 to 34,Unpaid,Computer Hardware,201-500 employees,0
US,Female,25 to 34,Unpaid,Computer Hardware,51-200 employees,0
US,Female,25 to 34,Unpaid,Computer Hardware,11-50 employees,0
US,Female,25 to 34,Unpaid,Computer Hardware,2-10 employees,0
US,Female,25 to 34,Unpaid,Computer Hardware,Myself Only,0
US,Female,25 to 34,Unpaid,Computer & Network Security,"10,001+ employees",1400
US,Female,25 to 34,Unpaid,Computer & Network Security,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Computer & Network Security,1001-5000 employees,0
US,Female,25 to 34,Unpaid,Computer & Network Security,501-1000 employees,0
US,Female,25 to 34,Unpaid,Computer & Network Security,201-500 employees,0
US,Female,25 to 34,Unpaid,Computer & Network Security,51-200 employees,0
US,Female,25 to 34,Unpaid,Computer & Network Security,11-50 employees,0
US,Female,25 to 34,Unpaid,Computer & Network Security,2-10 employees,0
US,Female,25 to 34,Unpaid,Computer & Network Security,Myself Only,0
US,Female,25 to 34,Unpaid,Computer Software,"10,001+ employees",1600
US,Female,25 to 34,Unpaid,Computer Software,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Computer Software,1001-5000 employees,630
US,Female,25 to 34,Unpaid,Computer Software,501-1000 employees,0
US,Female,25 to 34,Unpaid,Computer Software,201-500 employees,0
US,Female,25 to 34,Unpaid,Computer Software,51-200 employees,390
US,Female,25 to 34,Unpaid,Computer Software,11-50 employees,690
US,Female,25 to 34,Unpaid,Computer Software,2-10 employees,660
US,Female,25 to 34,Unpaid,Computer Software,Myself Only,2200
US,Female,25 to 34,Unpaid,Information Technology & Services,"10,001+ employees",3900
US,Female,25 to 34,Unpaid,Information Technology & Services,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Information Technology & Services,1001-5000 employees,360
US,Female,25 to 34,Unpaid,Information Technology & Services,501-1000 employees,610
US,Female,25 to 34,Unpaid,Information Technology & Services,201-500 employees,670
US,Female,25 to 34,Unpaid,Information Technology & Services,51-200 employees,1000
US,Female,25 to 34,Unpaid,Information Technology & Services,11-50 employees,1800
US,Female,25 to 34,Unpaid,Information Technology & Services,2-10 employees,1500
US,Female,25 to 34,Unpaid,Information Technology & Services,Myself Only,3400
US,Female,25 to 34,Unpaid,Internet,"10,001+ employees",0
US,Female,25 to 34,Unpaid,Internet,"5001-10,000 employees",0
US,Female,25 to 34,Unpaid,Internet,1001-5000 employees,640
US,Female,25 to 34,Unpaid,Internet,501-1000 employees,0
US,Female,25 to 34,Unpaid,Internet,201-500 employees,0
US,Female,25 to 34,Unpaid,Internet,51-200 employees,330
US,Female,25 to 34,Unpaid,Internet,11-50 employees,490
US,Female,25 to 34,Unpaid,Internet,2-10 employees,930
US,Female,25 to 34,Unpaid,Internet,Myself Only,1500
US,Female,18 to 24,Owner,Venture Capital & Private Equity,"10,001+ employees",0
US,Female,18 to 24,Owner,Venture Capital & Private Equity,"5001-10,000 employees",0
US,Female,18 to 24,Owner,Venture Capital & Private Equity,1001-5000 employees,0
US,Female,18 to 24,Owner,Venture Capital & Private Equity,501-1000 employees,0
US,Female,18 to 24,Owner,Venture Capital & Private Equity,201-500 employees,0
US,Female,18 to 24,Owner,Venture Capital & Private Equity,51-200 employees,0
US,Female,18 to 24,Owner,Venture Capital & Private Equity,11-50 employees,0
US,Female,18 to 24,Owner,Venture Capital & Private Equity,2-10 employees,660
US,Female,18 to 24,Owner,Venture Capital & Private Equity,Myself Only,0
US,Female,18 to 24,Owner,Investment Management,"10,001+ employees",0
US,Female,18 to 24,Owner,Investment Management,"5001-10,000 employees",0
US,Female,18 to 24,Owner,Investment Management,1001-5000 employees,0
US,Female,18 to 24,Owner,Investment Management,501-1000 employees,0
US,Female,18 to 24,Owner,Investment Management,201-500 employees,0
US,Female,18 to 24,Owner,Investment Management,51-200 employees,0
US,Female,18 to 24,Owner,Investment Management,11-50 employees,0
US,Female,18 to 24,Owner,Investment Management,2-10 employees,0
US,Female,18 to 24,Owner,Investment Management,Myself Only,0
US,Female,18 to 24,Owner,Investment Banking,"10,001+ employees",0
US,Female,18 to 24,Owner,Investment Banking,"5001-10,000 employees",0
US,Female,18 to 24,Owner,Investment Banking,1001-5000 employees,0
US,Female,18 to 24,Owner,Investment Banking,501-1000 employees,0
US,Female,18 to 24,Owner,Investment Banking,201-500 employees,0
US,Female,18 to 24,Owner,Investment Banking,51-200 employees,0
